TournamentID,StageID,StageSequence,StageURL
2925,9319,9,https://th.sportscorpion.com/eng/tournament/stage/9319/matches/?print
3028,9305,1,https://th.sportscorpion.com/eng/tournament/stage/9305/matches/?print
3028,9307,2,https://th.sportscorpion.com/eng/tournament/stage/9307/matches/?print
3062,9316,1,https://th.sportscorpion.com/eng/tournament/stage/9316/matches/?print
3062,9320,2,https://th.sportscorpion.com/eng/tournament/stage/9320/matches/?print
3062,9321,3,https://th.sportscorpion.com/eng/tournament/stage/9321/matches/?print
3062,9322,4,https://th.sportscorpion.com/eng/tournament/stage/9322/matches/?print
3051,9306,1,https://th.sportscorpion.com/eng/tournament/stage/9306/matches/?print
3069,9310,1,https://th.sportscorpion.com/eng/tournament/stage/9310/matches/?print
3069,9314,2,https://th.sportscorpion.com/eng/tournament/stage/9314/matches/?print
3076,9304,1,https://th.sportscorpion.com/eng/tournament/stage/9304/matches/?print
3075,9303,1,https://th.sportscorpion.com/eng/tournament/stage/9303/matches/?print
3060,9293,1,https://th.sportscorpion.com/eng/tournament/stage/9293/matches/?print
3063,9295,1,https://th.sportscorpion.com/eng/tournament/stage/9295/matches/?print
3063,9297,2,https://th.sportscorpion.com/eng/tournament/stage/9297/matches/?print
3063,9298,2,https://th.sportscorpion.com/eng/tournament/stage/9298/matches/?print
3063,9299,3,https://th.sportscorpion.com/eng/tournament/stage/9299/matches/?print
3064,9296,1,https://th.sportscorpion.com/eng/tournament/stage/9296/matches/?print
3064,9300,2,https://th.sportscorpion.com/eng/tournament/stage/9300/matches/?print
3064,9301,3,https://th.sportscorpion.com/eng/tournament/stage/9301/matches/?print
3042,9288,1,https://th.sportscorpion.com/eng/tournament/stage/9288/matches/?print
3042,9289,2,https://th.sportscorpion.com/eng/tournament/stage/9289/matches/?print
3042,9291,2,https://th.sportscorpion.com/eng/tournament/stage/9291/matches/?print
3039,9274,1,https://th.sportscorpion.com/eng/tournament/stage/9274/matches/?print
3039,9275,2,https://th.sportscorpion.com/eng/tournament/stage/9275/matches/?print
3039,9276,3,https://th.sportscorpion.com/eng/tournament/stage/9276/matches/?print
3031,9277,1,https://th.sportscorpion.com/eng/tournament/stage/9277/matches/?print
3031,9281,2,https://th.sportscorpion.com/eng/tournament/stage/9281/matches/?print
3031,9283,3,https://th.sportscorpion.com/eng/tournament/stage/9283/matches/?print
3031,9284,4,https://th.sportscorpion.com/eng/tournament/stage/9284/matches/?print
3031,9285,5,https://th.sportscorpion.com/eng/tournament/stage/9285/matches/?print
3057,9257,1,https://th.sportscorpion.com/eng/tournament/stage/9257/matches/?print
3057,9278,2,https://th.sportscorpion.com/eng/tournament/stage/9278/matches/?print
3059,9282,1,https://th.sportscorpion.com/eng/tournament/stage/9282/matches/?print
3059,9286,2,https://th.sportscorpion.com/eng/tournament/stage/9286/matches/?print
3033,9259,1,https://th.sportscorpion.com/eng/tournament/stage/9259/matches/?print
3033,9272,2,https://th.sportscorpion.com/eng/tournament/stage/9272/matches/?print
3033,9273,2,https://th.sportscorpion.com/eng/tournament/stage/9273/matches/?print
3049,9251,1,https://th.sportscorpion.com/eng/tournament/stage/9251/matches/?print
3049,9255,2,https://th.sportscorpion.com/eng/tournament/stage/9255/matches/?print
3049,9256,3,https://th.sportscorpion.com/eng/tournament/stage/9256/matches/?print
3049,9271,3,https://th.sportscorpion.com/eng/tournament/stage/9271/matches/?print
3049,9267,3,https://th.sportscorpion.com/eng/tournament/stage/9267/matches/?print
3049,9268,3,https://th.sportscorpion.com/eng/tournament/stage/9268/matches/?print
3049,9269,3,https://th.sportscorpion.com/eng/tournament/stage/9269/matches/?print
3049,9270,3,https://th.sportscorpion.com/eng/tournament/stage/9270/matches/?print
3034,9258,1,https://th.sportscorpion.com/eng/tournament/stage/9258/matches/?print
3034,9261,2,https://th.sportscorpion.com/eng/tournament/stage/9261/matches/?print
3044,9260,1,https://th.sportscorpion.com/eng/tournament/stage/9260/matches/?print
3044,9262,2,https://th.sportscorpion.com/eng/tournament/stage/9262/matches/?print
3044,9263,3,https://th.sportscorpion.com/eng/tournament/stage/9263/matches/?print
3044,9264,4,https://th.sportscorpion.com/eng/tournament/stage/9264/matches/?print
3044,9265,5,https://th.sportscorpion.com/eng/tournament/stage/9265/matches/?print
3044,9266,6,https://th.sportscorpion.com/eng/tournament/stage/9266/matches/?print
3050,9245,1,https://th.sportscorpion.com/eng/tournament/stage/9245/matches/?print
3050,9246,2,https://th.sportscorpion.com/eng/tournament/stage/9246/matches/?print
3050,9247,3,https://th.sportscorpion.com/eng/tournament/stage/9247/matches/?print
3050,9248,4,https://th.sportscorpion.com/eng/tournament/stage/9248/matches/?print
3050,9249,5,https://th.sportscorpion.com/eng/tournament/stage/9249/matches/?print
3050,9250,6,https://th.sportscorpion.com/eng/tournament/stage/9250/matches/?print
3050,9254,7,https://th.sportscorpion.com/eng/tournament/stage/9254/matches/?print
3053,9243,1,https://th.sportscorpion.com/eng/tournament/stage/9243/matches/?print
3053,9244,2,https://th.sportscorpion.com/eng/tournament/stage/9244/matches/?print
2993,9241,1,https://th.sportscorpion.com/eng/tournament/stage/9241/matches/?print
2993,9242,2,https://th.sportscorpion.com/eng/tournament/stage/9242/matches/?print
3052,9239,1,https://th.sportscorpion.com/eng/tournament/stage/9239/matches/?print
3052,9240,2,https://th.sportscorpion.com/eng/tournament/stage/9240/matches/?print
3048,9233,1,https://th.sportscorpion.com/eng/tournament/stage/9233/matches/?print
3048,9237,2,https://th.sportscorpion.com/eng/tournament/stage/9237/matches/?print
3048,9238,3,https://th.sportscorpion.com/eng/tournament/stage/9238/matches/?print
3107,9379,1,https://th.sportscorpion.com/eng/tournament/stage/9379/matches/?print
3107,9380,2,https://th.sportscorpion.com/eng/tournament/stage/9380/matches/?print
3045,9232,1,https://th.sportscorpion.com/eng/tournament/stage/9232/matches/?print
3045,9235,2,https://th.sportscorpion.com/eng/tournament/stage/9235/matches/?print
3030,9199,1,https://th.sportscorpion.com/eng/tournament/stage/9199/matches/?print
3046,9228,1,https://th.sportscorpion.com/eng/tournament/stage/9228/matches/?print
3046,9229,2,https://th.sportscorpion.com/eng/tournament/stage/9229/matches/?print
3046,9230,3,https://th.sportscorpion.com/eng/tournament/stage/9230/matches/?print
3035,9220,1,https://th.sportscorpion.com/eng/tournament/stage/9220/matches/?print
3035,9222,2,https://th.sportscorpion.com/eng/tournament/stage/9222/matches/?print
3035,9223,3,https://th.sportscorpion.com/eng/tournament/stage/9223/matches/?print
3035,9224,4,https://th.sportscorpion.com/eng/tournament/stage/9224/matches/?print
3035,9225,5,https://th.sportscorpion.com/eng/tournament/stage/9225/matches/?print
3043,9221,1,https://th.sportscorpion.com/eng/tournament/stage/9221/matches/?print
3043,9226,2,https://th.sportscorpion.com/eng/tournament/stage/9226/matches/?print
3041,9219,1,https://th.sportscorpion.com/eng/tournament/stage/9219/matches/?print
3038,9209,1,https://th.sportscorpion.com/eng/tournament/stage/9209/matches/?print
3038,9210,2,https://th.sportscorpion.com/eng/tournament/stage/9210/matches/?print
3010,9205,1,https://th.sportscorpion.com/eng/tournament/stage/9205/matches/?print
3010,9208,1,https://th.sportscorpion.com/eng/tournament/stage/9208/matches/?print
3010,9211,2,https://th.sportscorpion.com/eng/tournament/stage/9211/matches/?print
3010,9212,3,https://th.sportscorpion.com/eng/tournament/stage/9212/matches/?print
3010,9213,4,https://th.sportscorpion.com/eng/tournament/stage/9213/matches/?print
3010,9215,5,https://th.sportscorpion.com/eng/tournament/stage/9215/matches/?print
3009,9214,1,https://th.sportscorpion.com/eng/tournament/stage/9214/matches/?print
3009,9216,2,https://th.sportscorpion.com/eng/tournament/stage/9216/matches/?print
3009,9217,3,https://th.sportscorpion.com/eng/tournament/stage/9217/matches/?print
3009,9218,4,https://th.sportscorpion.com/eng/tournament/stage/9218/matches/?print
2996,9202,1,https://th.sportscorpion.com/eng/tournament/stage/9202/matches/?print
2996,9204,2,https://th.sportscorpion.com/eng/tournament/stage/9204/matches/?print
2996,9203,2,https://th.sportscorpion.com/eng/tournament/stage/9203/matches/?print
3025,9201,1,https://th.sportscorpion.com/eng/tournament/stage/9201/matches/?print
3025,9200,2,https://th.sportscorpion.com/eng/tournament/stage/9200/matches/?print
4167,12064,1,https://th.sportscorpion.com/eng/tournament/stage/12064/matches/?print
3029,9192,1,https://th.sportscorpion.com/eng/tournament/stage/9192/matches/?print
3029,9195,2,https://th.sportscorpion.com/eng/tournament/stage/9195/matches/?print
3023,9191,1,https://th.sportscorpion.com/eng/tournament/stage/9191/matches/?print
3023,9193,2,https://th.sportscorpion.com/eng/tournament/stage/9193/matches/?print
3023,9194,2,https://th.sportscorpion.com/eng/tournament/stage/9194/matches/?print
3023,9196,3,https://th.sportscorpion.com/eng/tournament/stage/9196/matches/?print
3023,9197,4,https://th.sportscorpion.com/eng/tournament/stage/9197/matches/?print
3023,9198,5,https://th.sportscorpion.com/eng/tournament/stage/9198/matches/?print
2969,9184,1,https://th.sportscorpion.com/eng/tournament/stage/9184/matches/?print
2969,9185,2,https://th.sportscorpion.com/eng/tournament/stage/9185/matches/?print
2969,9186,3,https://th.sportscorpion.com/eng/tournament/stage/9186/matches/?print
2969,9187,4,https://th.sportscorpion.com/eng/tournament/stage/9187/matches/?print
2984,9108,1,https://th.sportscorpion.com/eng/tournament/stage/9108/matches/?print
2984,9179,2,https://th.sportscorpion.com/eng/tournament/stage/9179/matches/?print
2984,9180,3,https://th.sportscorpion.com/eng/tournament/stage/9180/matches/?print
2984,9181,4,https://th.sportscorpion.com/eng/tournament/stage/9181/matches/?print
2984,9182,5,https://th.sportscorpion.com/eng/tournament/stage/9182/matches/?print
2984,9183,6,https://th.sportscorpion.com/eng/tournament/stage/9183/matches/?print
2774,9157,1,https://th.sportscorpion.com/eng/tournament/stage/9157/matches/?print
2774,9158,2,https://th.sportscorpion.com/eng/tournament/stage/9158/matches/?print
2774,9159,3,https://th.sportscorpion.com/eng/tournament/stage/9159/matches/?print
3000,9151,1,https://th.sportscorpion.com/eng/tournament/stage/9151/matches/?print
3002,9156,1,https://th.sportscorpion.com/eng/tournament/stage/9156/matches/?print
3002,9171,2,https://th.sportscorpion.com/eng/tournament/stage/9171/matches/?print
3002,9173,3,https://th.sportscorpion.com/eng/tournament/stage/9173/matches/?print
3002,9178,4,https://th.sportscorpion.com/eng/tournament/stage/9178/matches/?print
3003,9155,1,https://th.sportscorpion.com/eng/tournament/stage/9155/matches/?print
3003,9177,2,https://th.sportscorpion.com/eng/tournament/stage/9177/matches/?print
3011,9172,1,https://th.sportscorpion.com/eng/tournament/stage/9172/matches/?print
3011,9174,2,https://th.sportscorpion.com/eng/tournament/stage/9174/matches/?print
3011,9175,2,https://th.sportscorpion.com/eng/tournament/stage/9175/matches/?print
3103,9373,1,https://th.sportscorpion.com/eng/tournament/stage/9373/matches/?print
3103,9374,2,https://th.sportscorpion.com/eng/tournament/stage/9374/matches/?print
3013,9144,1,https://th.sportscorpion.com/eng/tournament/stage/9144/matches/?print
3013,9145,2,https://th.sportscorpion.com/eng/tournament/stage/9145/matches/?print
3017,9162,1,https://th.sportscorpion.com/eng/tournament/stage/9162/matches/?print
3017,9163,2,https://th.sportscorpion.com/eng/tournament/stage/9163/matches/?print
3017,9166,2,https://th.sportscorpion.com/eng/tournament/stage/9166/matches/?print
3017,9167,2,https://th.sportscorpion.com/eng/tournament/stage/9167/matches/?print
3017,9168,2,https://th.sportscorpion.com/eng/tournament/stage/9168/matches/?print
3017,9169,2,https://th.sportscorpion.com/eng/tournament/stage/9169/matches/?print
3017,9164,2,https://th.sportscorpion.com/eng/tournament/stage/9164/matches/?print
3017,9165,2,https://th.sportscorpion.com/eng/tournament/stage/9165/matches/?print
3015,9146,1,https://th.sportscorpion.com/eng/tournament/stage/9146/matches/?print
3015,9149,2,https://th.sportscorpion.com/eng/tournament/stage/9149/matches/?print
3016,9148,1,https://th.sportscorpion.com/eng/tournament/stage/9148/matches/?print
3016,9150,2,https://th.sportscorpion.com/eng/tournament/stage/9150/matches/?print
3012,9141,1,https://th.sportscorpion.com/eng/tournament/stage/9141/matches/?print
3012,9142,2,https://th.sportscorpion.com/eng/tournament/stage/9142/matches/?print
3006,9140,1,https://th.sportscorpion.com/eng/tournament/stage/9140/matches/?print
2954,9128,1,https://th.sportscorpion.com/eng/tournament/stage/9128/matches/?print
2954,9138,2,https://th.sportscorpion.com/eng/tournament/stage/9138/matches/?print
2987,9121,1,https://th.sportscorpion.com/eng/tournament/stage/9121/matches/?print
2987,9122,2,https://th.sportscorpion.com/eng/tournament/stage/9122/matches/?print
2987,9123,3,https://th.sportscorpion.com/eng/tournament/stage/9123/matches/?print
2991,9129,1,https://th.sportscorpion.com/eng/tournament/stage/9129/matches/?print
2991,9134,2,https://th.sportscorpion.com/eng/tournament/stage/9134/matches/?print
2991,9135,3,https://th.sportscorpion.com/eng/tournament/stage/9135/matches/?print
2991,9136,4,https://th.sportscorpion.com/eng/tournament/stage/9136/matches/?print
2991,9137,5,https://th.sportscorpion.com/eng/tournament/stage/9137/matches/?print
3007,9139,1,https://th.sportscorpion.com/eng/tournament/stage/9139/matches/?print
2997,9126,1,https://th.sportscorpion.com/eng/tournament/stage/9126/matches/?print
2997,9131,2,https://th.sportscorpion.com/eng/tournament/stage/9131/matches/?print
2998,9127,1,https://th.sportscorpion.com/eng/tournament/stage/9127/matches/?print
2998,9132,2,https://th.sportscorpion.com/eng/tournament/stage/9132/matches/?print
2998,9133,3,https://th.sportscorpion.com/eng/tournament/stage/9133/matches/?print
2955,9120,1,https://th.sportscorpion.com/eng/tournament/stage/9120/matches/?print
2955,9125,2,https://th.sportscorpion.com/eng/tournament/stage/9125/matches/?print
2999,9124,1,https://th.sportscorpion.com/eng/tournament/stage/9124/matches/?print
2995,9113,1,https://th.sportscorpion.com/eng/tournament/stage/9113/matches/?print
3005,9117,1,https://th.sportscorpion.com/eng/tournament/stage/9117/matches/?print
3005,9118,2,https://th.sportscorpion.com/eng/tournament/stage/9118/matches/?print
2990,9107,1,https://th.sportscorpion.com/eng/tournament/stage/9107/matches/?print
2994,9111,1,https://th.sportscorpion.com/eng/tournament/stage/9111/matches/?print
2994,9112,2,https://th.sportscorpion.com/eng/tournament/stage/9112/matches/?print
2992,9109,1,https://th.sportscorpion.com/eng/tournament/stage/9109/matches/?print
2958,8992,1,https://th.sportscorpion.com/eng/tournament/stage/8992/matches/?print
2958,8993,2,https://th.sportscorpion.com/eng/tournament/stage/8993/matches/?print
2989,9105,1,https://th.sportscorpion.com/eng/tournament/stage/9105/matches/?print
2989,9106,2,https://th.sportscorpion.com/eng/tournament/stage/9106/matches/?print
2988,9102,1,https://th.sportscorpion.com/eng/tournament/stage/9102/matches/?print
2988,9103,2,https://th.sportscorpion.com/eng/tournament/stage/9103/matches/?print
2988,9104,3,https://th.sportscorpion.com/eng/tournament/stage/9104/matches/?print
2976,9095,1,https://th.sportscorpion.com/eng/tournament/stage/9095/matches/?print
2976,9100,2,https://th.sportscorpion.com/eng/tournament/stage/9100/matches/?print
2976,9101,3,https://th.sportscorpion.com/eng/tournament/stage/9101/matches/?print
2968,9091,1,https://th.sportscorpion.com/eng/tournament/stage/9091/matches/?print
2968,9092,2,https://th.sportscorpion.com/eng/tournament/stage/9092/matches/?print
2968,9093,3,https://th.sportscorpion.com/eng/tournament/stage/9093/matches/?print
2968,9094,4,https://th.sportscorpion.com/eng/tournament/stage/9094/matches/?print
2968,9096,5,https://th.sportscorpion.com/eng/tournament/stage/9096/matches/?print
2968,9097,6,https://th.sportscorpion.com/eng/tournament/stage/9097/matches/?print
2968,9098,7,https://th.sportscorpion.com/eng/tournament/stage/9098/matches/?print
2982,9083,1,https://th.sportscorpion.com/eng/tournament/stage/9083/matches/?print
2982,9085,2,https://th.sportscorpion.com/eng/tournament/stage/9085/matches/?print
2977,9077,1,https://th.sportscorpion.com/eng/tournament/stage/9077/matches/?print
2977,9078,2,https://th.sportscorpion.com/eng/tournament/stage/9078/matches/?print
2977,9079,3,https://th.sportscorpion.com/eng/tournament/stage/9079/matches/?print
2933,9086,1,https://th.sportscorpion.com/eng/tournament/stage/9086/matches/?print
2933,9088,2,https://th.sportscorpion.com/eng/tournament/stage/9088/matches/?print
2933,9089,3,https://th.sportscorpion.com/eng/tournament/stage/9089/matches/?print
2933,9090,4,https://th.sportscorpion.com/eng/tournament/stage/9090/matches/?print
2978,9081,1,https://th.sportscorpion.com/eng/tournament/stage/9081/matches/?print
2936,9046,1,https://th.sportscorpion.com/eng/tournament/stage/9046/matches/?print
2936,9054,2,https://th.sportscorpion.com/eng/tournament/stage/9054/matches/?print
2936,9055,3,https://th.sportscorpion.com/eng/tournament/stage/9055/matches/?print
2974,9075,1,https://th.sportscorpion.com/eng/tournament/stage/9075/matches/?print
2953,9066,1,https://th.sportscorpion.com/eng/tournament/stage/9066/matches/?print
2953,9071,2,https://th.sportscorpion.com/eng/tournament/stage/9071/matches/?print
2970,9074,1,https://th.sportscorpion.com/eng/tournament/stage/9074/matches/?print
2973,9067,1,https://th.sportscorpion.com/eng/tournament/stage/9067/matches/?print
2973,9068,2,https://th.sportscorpion.com/eng/tournament/stage/9068/matches/?print
2973,9069,3,https://th.sportscorpion.com/eng/tournament/stage/9069/matches/?print
2902,9053,1,https://th.sportscorpion.com/eng/tournament/stage/9053/matches/?print
2902,9056,2,https://th.sportscorpion.com/eng/tournament/stage/9056/matches/?print
2902,9058,3,https://th.sportscorpion.com/eng/tournament/stage/9058/matches/?print
2957,9057,1,https://th.sportscorpion.com/eng/tournament/stage/9057/matches/?print
2957,9060,2,https://th.sportscorpion.com/eng/tournament/stage/9060/matches/?print
2964,9052,1,https://th.sportscorpion.com/eng/tournament/stage/9052/matches/?print
2964,9059,2,https://th.sportscorpion.com/eng/tournament/stage/9059/matches/?print
2964,9062,3,https://th.sportscorpion.com/eng/tournament/stage/9062/matches/?print
2965,9050,1,https://th.sportscorpion.com/eng/tournament/stage/9050/matches/?print
2965,9065,2,https://th.sportscorpion.com/eng/tournament/stage/9065/matches/?print
2966,9049,1,https://th.sportscorpion.com/eng/tournament/stage/9049/matches/?print
2966,9064,2,https://th.sportscorpion.com/eng/tournament/stage/9064/matches/?print
2792,8601,1,https://th.sportscorpion.com/eng/tournament/stage/8601/matches/?print
2792,9051,2,https://th.sportscorpion.com/eng/tournament/stage/9051/matches/?print
2971,9042,1,https://th.sportscorpion.com/eng/tournament/stage/9042/matches/?print
2971,9045,2,https://th.sportscorpion.com/eng/tournament/stage/9045/matches/?print
2972,9043,1,https://th.sportscorpion.com/eng/tournament/stage/9043/matches/?print
2972,9044,2,https://th.sportscorpion.com/eng/tournament/stage/9044/matches/?print
2963,9001,1,https://th.sportscorpion.com/eng/tournament/stage/9001/matches/?print
2963,9002,2,https://th.sportscorpion.com/eng/tournament/stage/9002/matches/?print
2916,9035,1,https://th.sportscorpion.com/eng/tournament/stage/9035/matches/?print
2916,9039,2,https://th.sportscorpion.com/eng/tournament/stage/9039/matches/?print
2916,9040,3,https://th.sportscorpion.com/eng/tournament/stage/9040/matches/?print
2916,9041,4,https://th.sportscorpion.com/eng/tournament/stage/9041/matches/?print
2947,9033,1,https://th.sportscorpion.com/eng/tournament/stage/9033/matches/?print
2947,9036,2,https://th.sportscorpion.com/eng/tournament/stage/9036/matches/?print
2944,9020,1,https://th.sportscorpion.com/eng/tournament/stage/9020/matches/?print
2944,9021,2,https://th.sportscorpion.com/eng/tournament/stage/9021/matches/?print
2944,9022,3,https://th.sportscorpion.com/eng/tournament/stage/9022/matches/?print
2948,9034,1,https://th.sportscorpion.com/eng/tournament/stage/9034/matches/?print
2948,9037,2,https://th.sportscorpion.com/eng/tournament/stage/9037/matches/?print
2948,9038,3,https://th.sportscorpion.com/eng/tournament/stage/9038/matches/?print
2899,9019,1,https://th.sportscorpion.com/eng/tournament/stage/9019/matches/?print
2899,9029,2,https://th.sportscorpion.com/eng/tournament/stage/9029/matches/?print
2899,9030,3,https://th.sportscorpion.com/eng/tournament/stage/9030/matches/?print
2897,9018,1,https://th.sportscorpion.com/eng/tournament/stage/9018/matches/?print
2897,9024,2,https://th.sportscorpion.com/eng/tournament/stage/9024/matches/?print
2897,9025,3,https://th.sportscorpion.com/eng/tournament/stage/9025/matches/?print
2897,9026,3,https://th.sportscorpion.com/eng/tournament/stage/9026/matches/?print
2897,9027,3,https://th.sportscorpion.com/eng/tournament/stage/9027/matches/?print
2898,9017,1,https://th.sportscorpion.com/eng/tournament/stage/9017/matches/?print
2898,9023,2,https://th.sportscorpion.com/eng/tournament/stage/9023/matches/?print
3209,9749,1,https://th.sportscorpion.com/eng/tournament/stage/9749/matches/?print
3209,9753,2,https://th.sportscorpion.com/eng/tournament/stage/9753/matches/?print
3209,9754,3,https://th.sportscorpion.com/eng/tournament/stage/9754/matches/?print
3209,9755,4,https://th.sportscorpion.com/eng/tournament/stage/9755/matches/?print
3209,9756,5,https://th.sportscorpion.com/eng/tournament/stage/9756/matches/?print
3209,9757,6,https://th.sportscorpion.com/eng/tournament/stage/9757/matches/?print
2913,9007,1,https://th.sportscorpion.com/eng/tournament/stage/9007/matches/?print
2913,9008,2,https://th.sportscorpion.com/eng/tournament/stage/9008/matches/?print
2913,9009,3,https://th.sportscorpion.com/eng/tournament/stage/9009/matches/?print
2913,9010,4,https://th.sportscorpion.com/eng/tournament/stage/9010/matches/?print
2913,9011,5,https://th.sportscorpion.com/eng/tournament/stage/9011/matches/?print
2912,8991,1,https://th.sportscorpion.com/eng/tournament/stage/8991/matches/?print
2912,9003,2,https://th.sportscorpion.com/eng/tournament/stage/9003/matches/?print
2912,9004,2,https://th.sportscorpion.com/eng/tournament/stage/9004/matches/?print
2912,9032,3,https://th.sportscorpion.com/eng/tournament/stage/9032/matches/?print
2959,9031,1,https://th.sportscorpion.com/eng/tournament/stage/9031/matches/?print
2930,9016,1,https://th.sportscorpion.com/eng/tournament/stage/9016/matches/?print
2930,9028,2,https://th.sportscorpion.com/eng/tournament/stage/9028/matches/?print
2932,9012,1,https://th.sportscorpion.com/eng/tournament/stage/9012/matches/?print
2932,9013,2,https://th.sportscorpion.com/eng/tournament/stage/9013/matches/?print
2932,9014,3,https://th.sportscorpion.com/eng/tournament/stage/9014/matches/?print
2932,9015,4,https://th.sportscorpion.com/eng/tournament/stage/9015/matches/?print
2820,8668,1,https://th.sportscorpion.com/eng/tournament/stage/8668/matches/?print
2820,8669,2,https://th.sportscorpion.com/eng/tournament/stage/8669/matches/?print
2820,8670,3,https://th.sportscorpion.com/eng/tournament/stage/8670/matches/?print
2961,8998,1,https://th.sportscorpion.com/eng/tournament/stage/8998/matches/?print
2960,8997,1,https://th.sportscorpion.com/eng/tournament/stage/8997/matches/?print
2962,8999,1,https://th.sportscorpion.com/eng/tournament/stage/8999/matches/?print
2962,9000,2,https://th.sportscorpion.com/eng/tournament/stage/9000/matches/?print
2877,8985,1,https://th.sportscorpion.com/eng/tournament/stage/8985/matches/?print
2877,8986,2,https://th.sportscorpion.com/eng/tournament/stage/8986/matches/?print
2877,8987,3,https://th.sportscorpion.com/eng/tournament/stage/8987/matches/?print
2877,8988,4,https://th.sportscorpion.com/eng/tournament/stage/8988/matches/?print
2877,8990,5,https://th.sportscorpion.com/eng/tournament/stage/8990/matches/?print
2923,8923,1,https://th.sportscorpion.com/eng/tournament/stage/8923/matches/?print
2923,8925,2,https://th.sportscorpion.com/eng/tournament/stage/8925/matches/?print
2923,8989,3,https://th.sportscorpion.com/eng/tournament/stage/8989/matches/?print
2949,8970,1,https://th.sportscorpion.com/eng/tournament/stage/8970/matches/?print
2951,8971,1,https://th.sportscorpion.com/eng/tournament/stage/8971/matches/?print
2951,8972,2,https://th.sportscorpion.com/eng/tournament/stage/8972/matches/?print
2951,8975,3,https://th.sportscorpion.com/eng/tournament/stage/8975/matches/?print
2854,8976,1,https://th.sportscorpion.com/eng/tournament/stage/8976/matches/?print
2854,8977,2,https://th.sportscorpion.com/eng/tournament/stage/8977/matches/?print
2854,8978,3,https://th.sportscorpion.com/eng/tournament/stage/8978/matches/?print
2854,8979,4,https://th.sportscorpion.com/eng/tournament/stage/8979/matches/?print
2854,8980,5,https://th.sportscorpion.com/eng/tournament/stage/8980/matches/?print
2854,8981,6,https://th.sportscorpion.com/eng/tournament/stage/8981/matches/?print
2854,8982,7,https://th.sportscorpion.com/eng/tournament/stage/8982/matches/?print
2854,8983,8,https://th.sportscorpion.com/eng/tournament/stage/8983/matches/?print
2854,8984,9,https://th.sportscorpion.com/eng/tournament/stage/8984/matches/?print
2952,8973,1,https://th.sportscorpion.com/eng/tournament/stage/8973/matches/?print
2952,8974,2,https://th.sportscorpion.com/eng/tournament/stage/8974/matches/?print
2943,8963,1,https://th.sportscorpion.com/eng/tournament/stage/8963/matches/?print
2943,8964,2,https://th.sportscorpion.com/eng/tournament/stage/8964/matches/?print
2946,8965,1,https://th.sportscorpion.com/eng/tournament/stage/8965/matches/?print
2946,8966,2,https://th.sportscorpion.com/eng/tournament/stage/8966/matches/?print
2946,8967,3,https://th.sportscorpion.com/eng/tournament/stage/8967/matches/?print
2946,8968,4,https://th.sportscorpion.com/eng/tournament/stage/8968/matches/?print
2946,8969,5,https://th.sportscorpion.com/eng/tournament/stage/8969/matches/?print
2926,8956,1,https://th.sportscorpion.com/eng/tournament/stage/8956/matches/?print
2926,8959,2,https://th.sportscorpion.com/eng/tournament/stage/8959/matches/?print
2926,8960,3,https://th.sportscorpion.com/eng/tournament/stage/8960/matches/?print
2772,8950,1,https://th.sportscorpion.com/eng/tournament/stage/8950/matches/?print
2772,8952,2,https://th.sportscorpion.com/eng/tournament/stage/8952/matches/?print
2772,8955,3,https://th.sportscorpion.com/eng/tournament/stage/8955/matches/?print
2927,8957,1,https://th.sportscorpion.com/eng/tournament/stage/8957/matches/?print
2927,8958,2,https://th.sportscorpion.com/eng/tournament/stage/8958/matches/?print
2934,8951,1,https://th.sportscorpion.com/eng/tournament/stage/8951/matches/?print
2934,8953,2,https://th.sportscorpion.com/eng/tournament/stage/8953/matches/?print
2934,8954,3,https://th.sportscorpion.com/eng/tournament/stage/8954/matches/?print
2937,8939,1,https://th.sportscorpion.com/eng/tournament/stage/8939/matches/?print
2937,8943,2,https://th.sportscorpion.com/eng/tournament/stage/8943/matches/?print
2937,8944,3,https://th.sportscorpion.com/eng/tournament/stage/8944/matches/?print
2939,8941,1,https://th.sportscorpion.com/eng/tournament/stage/8941/matches/?print
2939,8945,2,https://th.sportscorpion.com/eng/tournament/stage/8945/matches/?print
2938,8940,1,https://th.sportscorpion.com/eng/tournament/stage/8940/matches/?print
2938,8942,2,https://th.sportscorpion.com/eng/tournament/stage/8942/matches/?print
2935,8938,1,https://th.sportscorpion.com/eng/tournament/stage/8938/matches/?print
2929,8936,1,https://th.sportscorpion.com/eng/tournament/stage/8936/matches/?print
2928,8927,1,https://th.sportscorpion.com/eng/tournament/stage/8927/matches/?print
2928,8931,1,https://th.sportscorpion.com/eng/tournament/stage/8931/matches/?print
2928,8928,2,https://th.sportscorpion.com/eng/tournament/stage/8928/matches/?print
2928,8929,2,https://th.sportscorpion.com/eng/tournament/stage/8929/matches/?print
2928,8930,2,https://th.sportscorpion.com/eng/tournament/stage/8930/matches/?print
2928,8932,3,https://th.sportscorpion.com/eng/tournament/stage/8932/matches/?print
2928,8933,3,https://th.sportscorpion.com/eng/tournament/stage/8933/matches/?print
2875,8934,1,https://th.sportscorpion.com/eng/tournament/stage/8934/matches/?print
2875,8935,2,https://th.sportscorpion.com/eng/tournament/stage/8935/matches/?print
2922,8921,1,https://th.sportscorpion.com/eng/tournament/stage/8921/matches/?print
2922,8926,2,https://th.sportscorpion.com/eng/tournament/stage/8926/matches/?print
